[2018-03-23 12:56:16,869] [INFO] started logging
[2018-03-28 08:38:45,102] [INFO] Done Init Shader
[2018-03-28 08:38:45,172] [INFO] Init Shader
[2018-03-28 08:38:45,232] [INFO] Init Shader
[2018-03-28 08:38:45,236] [INFO] Init Shader
[2018-03-28 08:38:45,308] [INFO] Init Shader
[2018-03-28 08:38:45,331] [INFO] Done Init Shader
[2018-03-28 08:38:45,331] [INFO] Done Init Shader
[2018-03-28 08:38:45,399] [INFO] Init Shader
[2018-03-28 08:38:45,465] [INFO] Init Shader
[2018-03-28 08:38:45,466] [INFO] Init Shader
[2018-03-28 08:38:45,525] [INFO] Init Shader
[2018-03-28 08:38:45,555] [INFO] Done Init Shader
[2018-03-28 08:38:45,556] [INFO] Done Init Shader
[2018-03-28 08:38:45,628] [INFO] Init Shader
[2018-03-28 08:38:45,693] [INFO] Init Shader
[2018-03-28 08:38:45,698] [INFO] Init Shader
[2018-03-28 08:38:45,760] [INFO] Init Shader
[2018-03-28 08:38:45,790] [INFO] Done Init Shader
[2018-03-28 08:38:45,790] [INFO] Done Init Shader
[2018-03-28 08:38:45,859] [INFO] Init Shader
[2018-03-28 08:38:45,890] [INFO] Init Shader
[2018-03-28 08:38:45,892] [INFO] Init Shader
[2018-03-28 08:38:45,926] [INFO] Init Shader
[2018-03-28 08:38:45,940] [INFO] Done Init Shader
[2018-03-28 08:38:45,940] [INFO] Done Init Shader
[2018-03-28 08:38:45,972] [INFO] Init Shader
[2018-03-28 08:38:46,005] [INFO] Init Shader
[2018-03-28 08:38:46,009] [INFO] Init Shader
[2018-03-28 08:38:46,052] [INFO] Init Shader
[2018-03-28 08:38:46,073] [INFO] Done Init Shader
[2018-03-28 08:38:46,073] [INFO] Done Init Shader
[2018-03-28 08:38:46,122] [INFO] Init Shader
[2018-03-28 08:38:46,155] [INFO] Init Shader
[2018-03-28 08:38:46,161] [INFO] Init Shader
[2018-03-28 08:38:46,191] [INFO] Init Shader
[2018-03-28 08:38:46,207] [INFO] Done Init Shader
[2018-03-28 08:38:46,207] [INFO] Done Init Shader
[2018-03-28 08:38:46,246] [INFO] Init Shader
[2018-03-28 08:38:46,282] [INFO] Init Shader
[2018-03-28 08:38:46,284] [INFO] Init Shader
[2018-03-28 08:38:46,303] [INFO] Init Shader
[2018-03-28 08:38:46,309] [INFO] Done Init Shader
[2018-03-28 08:38:46,309] [INFO] Done Init Shader
[2018-03-28 08:38:46,323] [INFO] Init Shader
[2018-03-28 08:38:46,383] [INFO] Init Shader
[2018-03-28 08:38:46,384] [INFO] Init Shader
[2018-03-28 08:38:46,436] [INFO] Init Shader
[2018-03-28 08:38:46,466] [INFO] Done Init Shader
[2018-03-28 08:38:46,466] [INFO] Done Init Shader
[2018-03-28 08:38:46,533] [INFO] Init Shader
[2018-03-28 08:38:46,603] [INFO] Init Shader
[2018-03-28 08:38:46,604] [INFO] Init Shader
[2018-03-28 08:38:46,680] [INFO] Init Shader
[2018-03-28 08:38:46,694] [INFO] Done Init Shader
[2018-03-28 08:38:46,694] [INFO] Done Init Shader
[2018-03-28 08:38:46,723] [INFO] Init Shader
[2018-03-28 08:38:46,764] [INFO] Init Shader
[2018-03-28 08:38:46,769] [INFO] Init Shader
[2018-03-28 08:38:46,819] [INFO] Init Shader
[2018-03-28 08:38:46,840] [INFO] Done Init Shader
[2018-03-28 08:38:46,840] [INFO] Done Init Shader
[2018-03-28 08:38:46,897] [INFO] Init Shader
[2018-03-28 08:38:46,954] [INFO] Init Shader
[2018-03-28 08:38:46,958] [INFO] Init Shader
[2018-03-28 08:38:47,012] [INFO] Init Shader
[2018-03-28 08:38:47,041] [INFO] Done Init Shader
[2018-03-28 08:38:47,041] [INFO] Done Init Shader
[2018-03-28 08:38:47,108] [INFO] Init Shader
[2018-03-28 08:38:47,176] [INFO] Init Shader
[2018-03-28 08:38:47,180] [INFO] Init Shader
[2018-03-28 08:38:47,238] [INFO] Init Shader
[2018-03-28 08:38:47,263] [INFO] Done Init Shader
[2018-03-28 08:38:47,263] [INFO] Done Init Shader
[2018-03-28 08:38:47,333] [INFO] Init Shader
[2018-03-28 08:38:47,397] [INFO] Init Shader
[2018-03-28 08:38:47,398] [INFO] Init Shader
[2018-03-28 08:38:47,470] [INFO] Init Shader
[2018-03-28 08:38:47,497] [INFO] Done Init Shader
[2018-03-28 08:38:47,497] [INFO] Done Init Shader
[2018-03-28 08:38:47,570] [INFO] Init Shader
[2018-03-28 08:38:47,632] [INFO] Init Shader
[2018-03-28 08:38:47,633] [INFO] Init Shader
[2018-03-28 08:38:47,699] [INFO] Init Shader
[2018-03-28 08:38:47,727] [INFO] Done Init Shader
[2018-03-28 08:38:47,727] [INFO] Done Init Shader
[2018-03-28 08:38:47,803] [INFO] Init Shader
[2018-03-28 08:38:47,875] [INFO] Init Shader
[2018-03-28 08:38:47,876] [INFO] Init Shader
[2018-03-28 08:38:47,929] [INFO] Init Shader
[2018-03-28 08:38:47,965] [INFO] Done Init Shader
[2018-03-28 08:38:47,965] [INFO] Done Init Shader
[2018-03-28 08:38:48,034] [INFO] Init Shader
[2018-03-28 08:38:48,105] [INFO] Init Shader
[2018-03-28 08:38:48,106] [INFO] Init Shader
[2018-03-28 08:38:48,160] [INFO] Init Shader
[2018-03-28 08:38:48,216] [INFO] Done Init Shader
[2018-03-28 08:38:48,217] [INFO] Done Init Shader
[2018-03-28 08:38:48,342] [INFO] Init Shader
[2018-03-28 08:38:48,471] [INFO] Init Shader
[2018-03-28 08:38:48,478] [INFO] Init Shader
[2018-03-28 08:38:48,574] [INFO] Init Shader
[2018-03-28 08:38:48,605] [INFO] Done Init Shader
[2018-03-28 08:38:48,605] [INFO] Done Init Shader
[2018-03-28 08:38:48,728] [INFO] Init Shader
[2018-03-28 08:38:48,831] [INFO] Init Shader
[2018-03-28 08:38:48,838] [INFO] Init Shader
[2018-03-28 08:38:48,917] [INFO] Init Shader
[2018-03-28 08:38:48,953] [INFO] Done Init Shader
[2018-03-28 08:38:48,955] [INFO] Done Init Shader
[2018-03-28 08:38:49,058] [INFO] Init Shader
[2018-03-28 08:38:49,136] [INFO] Init Shader
[2018-03-28 08:38:49,140] [INFO] Init Shader
[2018-03-28 08:38:49,211] [INFO] Init Shader
[2018-03-28 08:38:49,248] [INFO] Done Init Shader
[2018-03-28 08:38:49,248] [INFO] Done Init Shader
[2018-03-28 08:38:49,322] [INFO] Init Shader
[2018-03-28 08:38:49,400] [INFO] Init Shader
[2018-03-28 08:38:49,403] [INFO] Init Shader
[2018-03-28 08:38:49,483] [INFO] Init Shader
[2018-03-28 08:38:49,514] [INFO] Done Init Shader
[2018-03-28 08:38:49,515] [INFO] Done Init Shader
[2018-03-28 08:38:49,589] [INFO] Init Shader
[2018-03-28 08:38:49,677] [INFO] Init Shader
[2018-03-28 08:38:49,680] [INFO] Init Shader
[2018-03-28 08:38:49,738] [INFO] Init Shader
[2018-03-28 08:38:49,778] [INFO] Done Init Shader
[2018-03-28 08:38:49,778] [INFO] Done Init Shader
[2018-03-28 08:38:49,852] [INFO] Init Shader
[2018-03-28 08:38:49,921] [INFO] Init Shader
[2018-03-28 08:38:49,922] [INFO] Init Shader
[2018-03-28 08:38:49,982] [INFO] Init Shader
[2018-03-28 08:38:50,014] [INFO] Done Init Shader
[2018-03-28 08:38:50,014] [INFO] Done Init Shader
[2018-03-28 08:38:50,086] [INFO] Init Shader
[2018-03-28 08:38:50,189] [INFO] Init Shader
[2018-03-28 08:38:50,195] [INFO] Init Shader
[2018-03-28 08:38:50,265] [INFO] Init Shader
[2018-03-28 08:38:50,300] [INFO] Done Init Shader
[2018-03-28 08:38:50,300] [INFO] Done Init Shader
[2018-03-28 08:38:50,379] [INFO] Init Shader
[2018-03-28 08:38:50,454] [INFO] Init Shader
[2018-03-28 08:38:50,457] [INFO] Init Shader
[2018-03-28 08:38:50,526] [INFO] Init Shader
[2018-03-28 08:38:50,549] [INFO] Done Init Shader
[2018-03-28 08:38:50,549] [INFO] Done Init Shader
[2018-03-28 08:38:50,627] [INFO] Init Shader
[2018-03-28 08:38:50,691] [INFO] Init Shader
[2018-03-28 08:38:50,695] [INFO] Init Shader
[2018-03-28 08:38:50,757] [INFO] Init Shader
[2018-03-28 08:38:50,783] [INFO] Done Init Shader
[2018-03-28 08:38:50,784] [INFO] Done Init Shader
[2018-03-28 08:38:50,850] [INFO] Init Shader
[2018-03-28 08:38:50,916] [INFO] Init Shader
[2018-03-28 08:38:50,919] [INFO] Init Shader
[2018-03-28 08:38:50,981] [INFO] Init Shader
[2018-03-28 08:38:51,012] [INFO] Done Init Shader
[2018-03-28 08:38:51,012] [INFO] Done Init Shader
[2018-03-28 08:38:51,079] [INFO] Init Shader
[2018-03-28 08:38:51,169] [INFO] Init Shader
[2018-03-28 08:38:51,175] [INFO] Init Shader
[2018-03-28 08:38:51,230] [INFO] Init Shader
[2018-03-28 08:38:51,271] [INFO] Done Init Shader
[2018-03-28 08:38:51,271] [INFO] Done Init Shader
[2018-03-28 08:38:51,344] [INFO] Init Shader
[2018-03-28 08:38:51,412] [INFO] Init Shader
[2018-03-28 08:38:51,418] [INFO] Init Shader
[2018-03-28 08:38:51,480] [INFO] Init Shader
[2018-03-28 08:38:51,513] [INFO] Done Init Shader
[2018-03-28 08:38:51,513] [INFO] Done Init Shader
[2018-03-28 08:38:51,580] [INFO] Init Shader
[2018-03-28 08:38:51,648] [INFO] Init Shader
[2018-03-28 08:38:51,656] [INFO] Init Shader
[2018-03-28 08:38:51,718] [INFO] Init Shader
[2018-03-28 08:38:51,754] [INFO] Done Init Shader
[2018-03-28 08:38:51,754] [INFO] Done Init Shader
[2018-03-28 08:38:51,808] [INFO] Init Shader
[2018-03-28 08:38:51,877] [INFO] Init Shader
[2018-03-28 08:38:51,881] [INFO] Init Shader
[2018-03-28 08:38:51,949] [INFO] Init Shader
[2018-03-28 08:38:51,982] [INFO] Done Init Shader
[2018-03-28 08:38:51,982] [INFO] Done Init Shader
[2018-03-28 08:38:52,059] [INFO] Init Shader
[2018-03-28 08:38:52,141] [INFO] Init Shader
[2018-03-28 08:38:52,142] [INFO] Init Shader
[2018-03-28 08:38:52,218] [INFO] Init Shader
[2018-03-28 08:38:52,249] [INFO] Done Init Shader
[2018-03-28 08:38:52,249] [INFO] Done Init Shader
[2018-03-28 08:38:52,341] [INFO] Init Shader
[2018-03-28 08:38:52,401] [INFO] Init Shader
[2018-03-28 08:38:52,407] [INFO] Init Shader
[2018-03-28 08:38:52,466] [INFO] Init Shader
[2018-03-28 08:38:52,490] [INFO] Done Init Shader
[2018-03-28 08:38:52,490] [INFO] Done Init Shader
[2018-03-28 08:38:52,565] [INFO] Init Shader
[2018-03-28 08:38:52,629] [INFO] Init Shader
[2018-03-28 08:38:52,632] [INFO] Init Shader
[2018-03-28 08:38:52,694] [INFO] Init Shader
[2018-03-28 08:38:52,735] [INFO] Done Init Shader
[2018-03-28 08:38:52,737] [INFO] Done Init Shader
[2018-03-28 08:38:52,813] [INFO] Init Shader
[2018-03-28 08:38:52,882] [INFO] Init Shader
[2018-03-28 08:38:52,885] [INFO] Init Shader
[2018-03-28 08:38:52,949] [INFO] Init Shader
[2018-03-28 08:38:52,983] [INFO] Done Init Shader
[2018-03-28 08:38:52,984] [INFO] Done Init Shader
[2018-03-28 08:38:53,059] [INFO] Init Shader
[2018-03-28 08:38:53,124] [INFO] Init Shader
[2018-03-28 08:38:53,129] [INFO] Init Shader
[2018-03-28 08:38:53,191] [INFO] Init Shader
[2018-03-28 08:38:53,206] [INFO] Done Init Shader
[2018-03-28 08:38:53,206] [INFO] Done Init Shader
[2018-03-28 08:38:53,269] [INFO] Init Shader
[2018-03-28 08:38:53,351] [INFO] Init Shader
[2018-03-28 08:38:53,359] [INFO] Init Shader
[2018-03-28 08:38:53,437] [INFO] Init Shader
[2018-03-28 08:38:53,469] [INFO] Done Init Shader
[2018-03-28 08:38:53,469] [INFO] Done Init Shader
[2018-03-28 08:38:53,527] [INFO] Init Shader
[2018-03-28 08:38:53,597] [INFO] Init Shader
[2018-03-28 08:38:53,604] [INFO] Init Shader
[2018-03-28 08:38:53,668] [INFO] Init Shader
[2018-03-28 08:38:53,702] [INFO] Done Init Shader
[2018-03-28 08:38:53,702] [INFO] Done Init Shader
[2018-03-28 08:38:53,756] [INFO] Init Shader
[2018-03-28 08:38:53,818] [INFO] Init Shader
[2018-03-28 08:38:53,824] [INFO] Init Shader
[2018-03-28 08:38:53,875] [INFO] Init Shader
[2018-03-28 08:38:53,910] [INFO] Done Init Shader
[2018-03-28 08:38:53,910] [INFO] Done Init Shader
[2018-03-28 08:38:53,983] [INFO] Init Shader
[2018-03-28 08:38:54,053] [INFO] Init Shader
[2018-03-28 08:38:54,054] [INFO] Init Shader
[2018-03-28 08:38:54,121] [INFO] Init Shader
[2018-03-28 08:38:54,152] [INFO] Done Init Shader
[2018-03-28 08:38:54,152] [INFO] Done Init Shader
[2018-03-28 08:38:54,218] [INFO] Init Shader
[2018-03-28 08:38:54,260] [INFO] Init Shader
[2018-03-28 08:38:54,261] [INFO] Init Shader
[2018-03-28 08:38:54,396] [INFO] Init Shader
[2018-03-28 08:38:54,460] [INFO] Done Init Shader
[2018-03-28 08:38:54,461] [INFO] Done Init Shader
[2018-03-28 08:38:54,529] [INFO] Init Shader
[2018-03-28 08:38:54,599] [INFO] Init Shader
[2018-03-28 08:38:54,605] [INFO] Init Shader
[2018-03-28 08:38:54,672] [INFO] Init Shader
[2018-03-28 08:38:54,712] [INFO] Done Init Shader
[2018-03-28 08:38:54,712] [INFO] Done Init Shader
[2018-03-28 08:38:54,774] [INFO] Init Shader
[2018-03-28 08:38:54,847] [INFO] Init Shader
[2018-03-28 08:38:54,850] [INFO] Init Shader
[2018-03-28 08:38:54,907] [INFO] Init Shader
[2018-03-28 08:38:54,937] [INFO] Done Init Shader
[2018-03-28 08:38:54,938] [INFO] Done Init Shader
[2018-03-28 08:38:55,019] [INFO] Init Shader
[2018-03-28 08:38:55,087] [INFO] Init Shader
[2018-03-28 08:38:55,088] [INFO] Init Shader
[2018-03-28 08:38:55,147] [INFO] Init Shader
[2018-03-28 08:38:55,174] [INFO] Done Init Shader
[2018-03-28 08:38:55,174] [INFO] Done Init Shader
[2018-03-28 08:38:55,256] [INFO] Init Shader
[2018-03-28 08:38:55,325] [INFO] Init Shader
[2018-03-28 08:38:55,329] [INFO] Init Shader
[2018-03-28 08:38:55,384] [INFO] Init Shader
[2018-03-28 08:38:55,416] [INFO] Done Init Shader
[2018-03-28 08:38:55,416] [INFO] Done Init Shader
[2018-03-28 08:38:55,479] [INFO] Init Shader
[2018-03-28 08:38:55,543] [INFO] Init Shader
[2018-03-28 08:38:55,545] [INFO] Init Shader
[2018-03-28 08:38:55,599] [INFO] Init Shader
[2018-03-28 08:38:55,628] [INFO] Done Init Shader
[2018-03-28 08:38:55,628] [INFO] Done Init Shader
[2018-03-28 08:38:55,694] [INFO] Init Shader
[2018-03-28 08:38:55,747] [INFO] Init Shader
[2018-03-28 08:38:55,753] [INFO] Init Shader
[2018-03-28 08:38:55,795] [INFO] Init Shader
[2018-03-28 08:38:55,820] [INFO] Done Init Shader
[2018-03-28 08:38:55,820] [INFO] Done Init Shader
[2018-03-28 08:38:55,897] [INFO] Init Shader
[2018-03-28 08:38:55,955] [INFO] Init Shader
[2018-03-28 08:38:55,957] [INFO] Init Shader
[2018-03-28 08:38:56,013] [INFO] Init Shader
[2018-03-28 08:38:56,046] [INFO] Done Init Shader
[2018-03-28 08:38:56,046] [INFO] Done Init Shader
[2018-03-28 08:38:56,123] [INFO] Init Shader
[2018-03-28 08:38:56,190] [INFO] Init Shader
[2018-03-28 08:38:56,196] [INFO] Init Shader
[2018-03-28 08:38:56,251] [INFO] Init Shader
[2018-03-28 08:38:56,298] [INFO] Done Init Shader
[2018-03-28 08:38:56,299] [INFO] Done Init Shader
[2018-03-28 08:38:56,388] [INFO] Init Shader
[2018-03-28 08:38:56,505] [INFO] Init Shader
[2018-03-28 08:38:56,509] [INFO] Init Shader
[2018-03-28 08:38:56,566] [INFO] Init Shader
[2018-03-28 08:38:56,600] [INFO] Done Init Shader
[2018-03-28 08:38:56,600] [INFO] Done Init Shader
[2018-03-28 08:38:56,659] [INFO] Init Shader
[2018-03-28 08:38:56,723] [INFO] Init Shader
[2018-03-28 08:38:56,731] [INFO] Init Shader
[2018-03-28 08:38:56,806] [INFO] Init Shader
[2018-03-28 08:38:56,840] [INFO] Done Init Shader
[2018-03-28 08:38:56,840] [INFO] Done Init Shader
[2018-03-28 08:38:56,917] [INFO] Init Shader
[2018-03-28 08:38:57,002] [INFO] Init Shader
[2018-03-28 08:38:57,013] [INFO] Init Shader
[2018-03-28 08:38:57,077] [INFO] Init Shader
[2018-03-28 08:38:57,116] [INFO] Done Init Shader
[2018-03-28 08:38:57,116] [INFO] Done Init Shader
[2018-03-28 08:38:57,233] [INFO] Init Shader
[2018-03-28 08:38:57,280] [INFO] Init Shader
[2018-03-28 08:38:57,286] [INFO] Init Shader
[2018-03-28 08:38:57,326] [INFO] Init Shader
[2018-03-28 08:38:57,364] [INFO] Done Init Shader
[2018-03-28 08:38:57,364] [INFO] Done Init Shader
[2018-03-28 08:38:57,437] [INFO] Init Shader
[2018-03-28 08:38:57,503] [INFO] Init Shader
[2018-03-28 08:38:57,504] [INFO] Init Shader
[2018-03-28 08:38:57,571] [INFO] Init Shader
[2018-03-28 08:38:57,602] [INFO] Done Init Shader
[2018-03-28 08:38:57,602] [INFO] Done Init Shader
[2018-03-28 08:38:57,674] [INFO] Init Shader
[2018-03-28 08:38:57,732] [INFO] Init Shader
[2018-03-28 08:38:57,734] [INFO] Init Shader
[2018-03-28 08:38:57,775] [INFO] Init Shader
[2018-03-28 08:38:57,799] [INFO] Done Init Shader
[2018-03-28 08:38:57,799] [INFO] Done Init Shader
[2018-03-28 08:38:58,095] [INFO] Init Shader
[2018-03-28 08:38:58,110] [INFO] Init Shader
[2018-03-28 08:38:58,111] [INFO] Init Shader
[2018-03-28 08:38:58,121] [INFO] Init Shader
[2018-03-28 08:38:58,125] [INFO] Done Init Shader
[2018-03-28 08:38:58,125] [INFO] Done Init Shader
[2018-03-28 08:38:58,137] [INFO] Init Shader
[2018-03-28 08:38:58,148] [INFO] Init Shader
[2018-03-28 08:38:58,149] [INFO] Init Shader
[2018-03-28 08:38:58,160] [INFO] Init Shader
[2018-03-28 08:38:58,166] [INFO] Done Init Shader
[2018-03-28 08:38:58,166] [INFO] Done Init Shader
[2018-03-28 08:38:58,179] [INFO] Init Shader
[2018-03-28 08:38:58,189] [INFO] Init Shader
[2018-03-28 08:38:58,190] [INFO] Init Shader
[2018-03-28 08:38:58,202] [INFO] Init Shader
[2018-03-28 08:38:58,207] [INFO] Done Init Shader
[2018-03-28 08:38:58,207] [INFO] Done Init Shader
[2018-03-28 08:38:58,219] [INFO] Init Shader
[2018-03-28 08:38:58,230] [INFO] Init Shader
[2018-03-28 08:38:58,231] [INFO] Init Shader
[2018-03-28 08:38:58,244] [INFO] Init Shader
[2018-03-28 08:38:58,285] [INFO] Done Init Shader
[2018-03-28 08:38:58,285] [INFO] Done Init Shader
[2018-03-28 08:38:58,320] [INFO] Init Shader
[2018-03-28 08:38:58,351] [INFO] Init Shader
[2018-03-28 08:38:58,357] [INFO] Init Shader
[2018-03-28 08:39:06,188] [INFO] Init Shader
[2018-03-28 08:39:08,671] [INFO] Done Init Shader
[2018-03-28 08:39:08,701] [INFO] Done Init Shader
[2018-03-28 08:39:08,750] [INFO] Init Shader
[2018-03-28 08:39:08,788] [INFO] Init Shader
[2018-03-28 08:39:08,792] [INFO] Init Shader
[2018-03-28 08:39:08,824] [INFO] Init Shader
[2018-03-28 08:39:08,837] [INFO] Done Init Shader
[2018-03-28 08:39:08,838] [INFO] Done Init Shader
[2018-03-28 08:39:08,893] [INFO] Init Shader
[2018-03-28 08:39:11,156] [INFO] Init Shader
[2018-03-28 08:39:11,190] [INFO] Init Shader
[2018-03-28 08:39:11,205] [INFO] Init Shader
[2018-03-28 08:39:11,212] [INFO] Done Init Shader
[2018-03-28 08:39:11,212] [INFO] Done Init Shader
[2018-03-28 08:39:11,223] [INFO] Init Shader
[2018-03-28 08:39:11,235] [INFO] Init Shader
[2018-03-28 08:39:11,236] [INFO] Init Shader
[2018-03-28 08:39:11,251] [INFO] Init Shader
[2018-03-28 08:39:11,274] [INFO] Done Init Shader
[2018-03-28 08:39:11,274] [INFO] Done Init Shader
[2018-03-28 08:39:11,314] [INFO] Init Shader
[2018-03-28 08:39:11,345] [INFO] Init Shader
[2018-03-28 08:39:11,358] [INFO] Init Shader
[2018-03-28 08:39:12,778] [INFO] Init Shader
[2018-03-28 08:39:14,471] [INFO] Done Init Shader
[2018-03-28 08:39:14,514] [INFO] Done Init Shader
[2018-03-28 08:39:14,785] [INFO] Init Shader
[2018-03-28 08:39:45,572] [INFO] Init Shader
[2018-03-28 08:40:13,192] [INFO] Init Shader
[2018-03-28 08:40:24,415] [INFO] Init Shader
[2018-03-28 08:40:27,371] [INFO] Done Init Shader
[2018-03-28 08:40:27,374] [INFO] Done Init Shader
[2018-03-28 08:40:27,394] [INFO] Init Shader
[2018-03-28 08:40:27,411] [INFO] Init Shader
[2018-03-28 08:40:27,412] [INFO] Init Shader
[2018-03-28 08:40:27,423] [INFO] Init Shader
[2018-03-28 08:40:27,431] [INFO] Done Init Shader
[2018-03-28 08:40:27,431] [INFO] Done Init Shader
[2018-03-28 08:40:27,444] [INFO] Init Shader
[2018-03-28 08:40:27,557] [INFO] Init Shader
[2018-03-28 08:40:27,568] [INFO] Init Shader
[2018-03-28 08:40:27,617] [INFO] Init Shader
[2018-03-28 08:40:27,643] [INFO] Done Init Shader
[2018-03-28 08:40:27,643] [INFO] Done Init Shader
[2018-03-28 08:40:27,697] [INFO] Init Shader
[2018-03-28 08:40:27,743] [INFO] Init Shader
[2018-03-28 08:40:27,753] [INFO] Init Shader
[2018-03-28 08:40:29,713] [INFO] Init Shader
[2018-03-28 08:40:39,499] [INFO] Done Init Shader
[2018-03-28 08:40:41,075] [INFO] Done Init Shader
[2018-03-28 08:40:45,433] [INFO] Init Shader
[2018-03-28 08:40:45,564] [INFO] Init Shader
[2018-03-28 08:40:45,587] [INFO] Init Shader
[2018-03-28 08:40:45,657] [INFO] Init Shader
[2018-03-28 08:40:45,683] [INFO] Done Init Shader
[2018-03-28 08:40:45,683] [INFO] Done Init Shader
[2018-03-28 08:41:44,075] [INFO] started logging
[2018-03-28 08:41:44,076] [DEBUG] making static mesh
[2018-03-28 08:41:44,076] [DEBUG] loading file...
[2018-03-28 08:41:46,159] [INFO] Init Shader
[2018-03-28 08:41:46,175] [INFO] Init Shader
[2018-03-28 08:42:04,952] [INFO] started logging
[2018-03-28 08:42:04,953] [DEBUG] making static mesh
[2018-03-28 08:42:04,953] [DEBUG] loading file...
[2018-03-28 08:42:07,014] [INFO] Init Shader
[2018-03-28 08:42:27,564] [INFO] started logging
[2018-03-28 08:42:27,565] [DEBUG] making static mesh
[2018-03-28 08:42:27,565] [DEBUG] loading file...
[2018-03-28 08:42:29,632] [INFO] Init Shader
[2018-03-28 08:42:29,648] [INFO] Init Shader
[2018-03-28 08:42:29,653] [INFO] Done Init Shader
[2018-03-28 08:42:29,653] [INFO] Done Init Shader
[2018-03-28 08:42:29,665] [INFO] Init Shader
[2018-03-28 08:42:29,670] [INFO] Done Init Shader
[2018-03-28 08:42:29,682] [INFO] Init Shader
[2018-03-28 08:42:56,773] [INFO] started logging
[2018-03-28 08:42:56,774] [DEBUG] making static mesh
[2018-03-28 08:42:56,774] [DEBUG] loading file...
[2018-03-28 08:42:58,841] [INFO] Init Shader
[2018-03-28 08:42:58,849] [INFO] Done Init Shader
[2018-03-28 08:42:58,864] [INFO] Init Shader
[2018-03-28 08:42:58,870] [INFO] Done Init Shader
[2018-03-28 08:42:58,881] [INFO] Init Shader
[2018-03-28 08:44:59,867] [INFO] started logging
[2018-03-28 08:44:59,867] [DEBUG] making static mesh
[2018-03-28 08:44:59,867] [DEBUG] loading file...
[2018-03-28 08:52:02,243] [INFO] started logging
[2018-03-28 08:52:02,244] [DEBUG] making static mesh
[2018-03-28 08:52:02,244] [DEBUG] loading file...
[2018-03-28 09:01:10,429] [INFO] started logging
[2018-03-28 09:01:10,431] [DEBUG] making static mesh
[2018-03-28 09:01:10,431] [DEBUG] loading file...
[2018-03-28 09:04:31,751] [INFO] started logging
[2018-03-28 09:04:31,752] [DEBUG] making static mesh
[2018-03-28 09:04:31,752] [DEBUG] loading file...
[2018-03-28 09:08:13,478] [INFO] started logging
[2018-03-28 09:08:13,478] [DEBUG] making static mesh
[2018-03-28 09:08:13,479] [DEBUG] loading file...
[2018-03-28 09:08:23,108] [INFO] started logging
[2018-03-28 09:08:23,109] [DEBUG] making static mesh
[2018-03-28 09:08:23,109] [DEBUG] loading file...
[2018-03-28 10:32:33,773] [INFO] started logging
[2018-03-28 10:32:33,779] [DEBUG] making static mesh
[2018-03-28 10:32:33,779] [DEBUG] loading file...
[2018-03-28 10:34:54,475] [INFO] started logging
[2018-03-28 10:34:54,476] [DEBUG] making static mesh
[2018-03-28 10:34:54,476] [DEBUG] loading file...
[2018-03-28 10:35:55,101] [INFO] started logging
[2018-03-28 10:35:55,101] [DEBUG] making static mesh
[2018-03-28 10:35:55,101] [DEBUG] loading file...
[2018-03-28 10:44:20,433] [INFO] started logging
[2018-03-28 10:44:20,435] [DEBUG] making static mesh
[2018-03-28 10:44:20,435] [DEBUG] loading file...
[2018-03-28 10:44:31,878] [INFO] started logging
[2018-03-28 10:44:31,878] [DEBUG] making static mesh
[2018-03-28 10:44:31,878] [DEBUG] loading file...
[2018-03-28 10:45:17,773] [INFO] started logging
[2018-03-28 10:45:17,774] [DEBUG] making static mesh
[2018-03-28 10:45:17,774] [DEBUG] loading file...
[2018-03-28 10:46:12,711] [INFO] started logging
[2018-03-28 10:46:12,713] [DEBUG] making static mesh
[2018-03-28 10:46:12,713] [DEBUG] loading file...
[2018-03-28 10:46:22,615] [INFO] started logging
[2018-03-28 10:46:22,616] [DEBUG] making static mesh
[2018-03-28 10:46:22,616] [DEBUG] loading file...
[2018-03-28 10:50:17,777] [INFO] started logging
[2018-03-28 10:50:17,778] [DEBUG] making static mesh
[2018-03-28 10:50:17,778] [DEBUG] loading file...
[2018-03-28 10:50:19,856] [INFO] Init Shader
[2018-03-28 10:50:19,875] [INFO] Init Shader
[2018-03-28 10:50:19,883] [INFO] Done Init Shader
[2018-03-28 10:50:19,883] [INFO] Done Init Shader
[2018-03-28 10:50:19,898] [INFO] Init Shader
[2018-03-28 10:50:19,906] [INFO] Done Init Shader
[2018-03-28 10:50:19,919] [INFO] Init Shader
[2018-03-28 10:50:28,595] [INFO] started logging
[2018-03-28 10:50:28,596] [DEBUG] making static mesh
[2018-03-28 10:50:28,596] [DEBUG] loading file...
[2018-03-28 10:50:30,715] [INFO] Init Shader
[2018-03-28 10:50:30,735] [INFO] Init Shader
[2018-03-28 10:50:30,748] [INFO] Init Shader
[2018-03-28 10:54:56,667] [INFO] started logging
[2018-03-28 10:54:56,668] [DEBUG] making static mesh
[2018-03-28 10:54:56,668] [DEBUG] loading file...
[2018-03-28 10:54:58,727] [INFO] Init Shader
[2018-03-28 10:55:08,115] [INFO] started logging
[2018-03-28 10:55:08,116] [DEBUG] making static mesh
[2018-03-28 10:55:08,116] [DEBUG] loading file...
[2018-03-28 10:55:10,239] [INFO] Init Shader
[2018-03-28 10:55:10,262] [INFO] Init Shader
[2018-03-28 10:58:48,622] [INFO] started logging
[2018-03-28 10:58:48,622] [DEBUG] making static mesh
[2018-03-28 10:58:48,622] [DEBUG] loading file...
